Netlist,LOFi1,LOFi2,LOFo1,LOFo2,PI
n8940,4,4,1,0,2
n18403,1,2,10,0,6
n19733,1,1,2,0,19
n20726,1,1,7,0,10
n8941,4,4,1,0,2
n18406,1,2,7,0,6
n19738,1,1,11,0,18
n8942,4,4,1,0,2
n18405,1,2,8,0,7
n19739,1,1,10,0,18
n20720,1,1,3,0,11
n8943,4,4,1,0,2
n18408,1,2,8,0,7
n19736,1,1,4,0,18
n20721,1,1,3,0,11
n8944,4,4,1,0,2
n18407,1,2,10,0,6
n19737,1,1,4,0,18
n20722,1,1,3,0,11
n7613,4,4,1,0,2
n7612,4,4,1,0,2
n18409,1,2,8,0,7
n7611,4,4,1,0,2
n7610,4,4,1,0,2
n7619,4,4,1,0,2
n7618,4,4,1,0,2
n7617,4,4,1,0,2
n7616,4,4,1,0,2
n7615,4,4,1,0,2
n7614,4,4,1,0,2
s7_data_o[16],4,16,0,0,3
n8945,4,4,1,0,2
conf7_13_,5,10,5,0,9
n8946,4,4,1,0,2
n8947,4,4,1,0,2
n8948,4,4,1,0,2
n8949,4,4,1,0,2
n19741,1,1,10,0,18
n20727,1,1,7,0,10
n19742,1,1,10,0,18
n20728,1,1,7,0,10
n18411,1,2,10,0,6
n20729,1,1,8,0,10
n18410,1,2,7,0,6
n19740,1,1,10,0,18
n18413,1,2,8,0,7
n19745,1,3,6,0,18
n20734,1,1,3,0,12
n18412,1,2,8,0,7
n19746,1,1,3,0,20
n20735,1,1,3,0,12
n18415,1,2,10,0,7
n19743,1,1,10,0,18
n20736,1,1,3,0,12
n18414,1,2,7,0,7
n19744,1,3,10,0,17
n20737,1,1,3,0,12
n8930,4,6,1,0,2
n18417,1,2,8,0,7
n19749,1,1,3,0,20
n20730,1,1,8,0,10
n8931,4,4,1,0,2
n18416,1,2,8,0,7
n20731,1,1,8,0,10
n8932,4,4,1,0,2
n18419,1,2,10,0,7
n19747,1,1,3,0,20
n20732,1,3,10,0,9
s0_data_o[9],4,16,0,0,3
s8_next,4,2,2,0,1
n8933,4,4,1,0,2
n18418,1,2,7,0,7
n19748,1,1,3,0,20
n20733,1,3,5,0,10
n7602,4,4,1,0,2
n7601,4,4,1,0,2
n7600,4,4,1,0,2
n7609,4,4,1,0,2
n7608,4,4,1,0,2
n7607,4,4,1,0,2
n7606,4,4,1,0,2
n7605,4,4,1,0,2
n7604,4,4,1,0,2
n7603,4,4,1,0,2
conf7_14_,5,10,5,0,9
n8934,4,4,1,0,2
s7_data_o[15],4,16,0,0,3
n8935,4,4,1,0,2
n8936,4,4,1,0,2
n8937,4,4,1,0,2
n8938,4,4,1,0,2
n18420,1,2,8,0,7
n19752,1,1,3,0,20
n20738,1,1,5,0,12
n8939,4,4,1,0,2
n19753,1,1,3,0,20
n20739,1,1,3,0,12
n18422,1,2,7,0,6
n19750,1,1,3,0,20
n18421,1,2,8,0,7
n19751,1,1,3,0,20
n18424,1,2,8,0,7
n19756,1,1,3,0,20
n20745,1,1,4,0,12
n8960,4,4,1,0,2
n18423,1,2,10,0,6
n19757,1,1,3,0,20
n20746,1,1,4,0,12
s0_data_o[6],4,16,0,0,3
n8961,4,4,1,0,2
n18426,1,2,7,0,6
n19754,1,1,3,0,20
n20747,1,1,5,0,12
n8962,4,6,1,0,2
n18425,1,2,8,0,7
n19755,1,1,3,0,20
n20748,1,1,4,0,12
n8963,4,4,1,0,2
n18428,1,2,8,0,7
n20741,1,1,3,0,12
n8964,4,4,1,0,2
n18427,1,2,10,0,6
n20742,1,1,3,0,12
n8965,4,4,1,0,2
n19758,1,3,5,0,18
n20743,1,1,3,0,12
n8966,4,6,1,0,2
n18429,1,2,8,0,7
n19759,1,1,4,0,20
n20744,1,1,4,0,12
n6304,4,4,1,0,2
n7635,4,4,1,0,2
n6303,4,6,1,0,2
n7634,4,4,1,0,2
n6302,2,4,4,0,6
n7633,4,4,1,0,2
n6301,2,3,4,0,3
n7632,4,4,1,0,2
n20740,1,1,3,0,12
m0_addr_i[30],0,0,1,0,0
n6300,2,4,4,0,4
n7631,4,4,1,0,2
n7630,4,4,1,0,2
n6309,4,6,1,0,2
n6308,4,4,1,0,2
n7639,4,4,1,0,2
n6307,4,6,1,0,2
n7638,4,4,1,0,2
n6306,4,4,1,0,2
n7637,4,4,1,0,2
n6305,4,6,1,0,2
n7636,4,4,1,0,2
n8967,4,4,1,0,2
n8968,4,4,1,0,2
n19760,1,1,4,0,20
s7_data_o[18],4,16,0,0,3
n8969,4,4,1,0,2
conf7_11_,5,10,5,0,9
n17100,3,10,1,0,2
n18431,1,1,9,0,5
n19763,1,1,5,0,20
n20749,1,3,10,0,10
n18430,1,4,16,0,5
n19764,1,1,4,0,19
n17102,3,10,1,0,3
n18433,1,2,4,0,4
n19761,1,3,10,0,18
n17101,3,10,1,0,4
n18432,1,1,9,0,5
n19762,1,1,4,0,20
n17104,3,10,1,0,4
n18435,1,2,11,0,5
n19767,1,1,3,0,19
n20756,1,1,4,0,11
s0_data_o[7],4,16,0,0,3
n17103,3,10,1,0,4
n18434,1,2,11,0,5
n19768,1,1,3,0,19
n20757,1,1,8,0,10
n8950,4,4,1,0,2
n17106,4,4,1,0,2
n18437,1,1,10,0,6
n19765,1,1,4,0,19
n20758,1,1,8,0,10
n8951,4,4,1,0,2
n17105,4,4,1,0,2
n18436,1,2,10,0,5
n19766,1,1,3,0,19
n20759,1,1,8,0,10
n8952,4,4,1,0,2
n17108,4,4,1,0,2
n18439,1,2,4,0,5
n20752,1,1,4,0,11
n8953,4,4,1,0,2
n17107,4,4,1,0,2
n18438,1,1,10,0,6
n20753,1,1,4,0,11
s4_m1_cyc_r,4,9,2,0,2
n8954,4,6,1,0,2
n19769,1,1,8,0,19
n20754,1,1,4,0,11
n8955,4,4,1,0,2
n17109,4,4,1,0,2
n20755,1,1,2,0,11
n7624,4,4,1,0,2
n7623,4,4,1,0,2
n7622,4,4,1,0,2
n20750,1,1,3,0,12
m0_addr_i[31],0,0,1,0,0
n7621,4,4,1,0,2
n20751,1,1,3,0,12
n7620,4,4,1,0,2
n7629,4,4,1,0,2
n7628,4,4,1,0,2
n7627,4,4,1,0,2
n7626,4,4,1,0,2
n7625,4,4,1,0,2
n8956,4,4,1,0,2
n19770,1,1,8,0,19
n8957,4,4,1,0,2
n19771,1,1,8,0,19
conf7_12_,5,10,5,0,9
n8958,4,6,1,0,2
n18440,1,2,11,0,5
s7_data_o[17],4,16,0,0,3
n8959,4,4,1,0,2
n17111,4,4,1,0,2
n18442,1,2,10,0,5
n19774,1,1,8,0,19
n17110,4,4,1,0,2
n18441,1,2,11,0,5
n19775,1,1,8,0,19
n17113,4,4,1,0,2
n18444,1,1,10,0,5
n19772,1,1,7,0,19
m2s7_cyc,5,10,9,0,3
n17112,4,4,1,0,2
n18443,1,1,10,0,5
n19773,1,1,7,0,19
n8981,4,4,1,0,2
n8982,4,4,1,0,2
n8983,4,4,1,0,2
n8984,4,4,1,0,2
n8985,4,4,1,0,2
n8986,4,4,1,0,2
n8987,4,4,1,0,2
n8988,4,4,1,0,2
s8_data_i[12],0,0,1,0,0
n6326,4,4,1,0,2
n7657,3,7,1,0,17
n6325,4,4,1,0,2
n6324,4,4,1,0,2
n7655,3,11,1,0,16
n6323,4,4,1,0,2
n6322,4,4,1,0,2
n7653,3,11,1,0,16
n6321,4,4,1,0,2
n6320,4,4,1,0,2
n7651,3,15,1,0,16
n7650,4,4,1,0,2
n8980,4,4,1,0,2
n6329,4,4,1,0,2
n6328,4,4,1,0,2
n7659,4,6,1,0,2
n6327,4,4,1,0,2
n8989,4,4,1,0,2
n8970,4,4,1,0,2
n8971,4,4,1,0,2
n8972,4,4,1,0,2
n8973,4,4,1,0,2
n8974,4,4,1,0,2
n8975,4,4,1,0,2
n8976,4,4,1,0,2
n8977,4,4,1,0,2
n6315,4,6,1,0,2
n7646,4,4,1,0,2
s8_data_i[13],0,0,1,0,0
n6314,4,4,1,0,2
n7645,4,4,1,0,2
n6313,4,6,1,0,2
n7644,4,4,1,0,2
n6312,4,4,1,0,2
n7643,4,4,1,0,2
n6311,4,6,1,0,2
n7642,4,4,1,0,2
n6310,4,4,1,0,2
n7641,4,4,1,0,2
n7640,4,4,1,0,2
n6319,4,4,1,0,2
n6318,4,4,1,0,2
n7649,4,4,1,0,2
n6317,4,6,1,0,2
n7648,4,4,1,0,2
n6316,4,4,1,0,2
n7647,4,4,1,0,2
n8978,4,4,1,0,2
n8979,4,4,1,0,2
n6340,4,6,1,0,2
n7671,4,4,1,0,2
n7670,2,5,4,0,5
n5016,4,4,1,0,2
n6348,4,4,1,0,2
n7679,4,4,1,0,2
n5017,4,4,1,0,2
n6347,4,4,1,0,2
n7678,4,4,1,0,2
s8_data_i[14],0,0,1,0,0
n5014,4,4,1,0,2
n6346,4,4,1,0,2
n7677,4,4,1,0,2
n5015,4,4,1,0,2
n6345,4,4,1,0,2
n7676,4,4,1,0,2
n5012,4,4,1,0,2
n6344,4,4,1,0,2
n7675,4,4,1,0,2
n5013,4,4,1,0,2
n6343,4,4,1,0,2
n7674,4,4,1,0,2
n5010,4,4,1,0,2
n6342,4,4,1,0,2
n7673,4,4,1,0,2
n5011,4,4,1,0,2
n6341,4,4,1,0,2
n7672,4,4,1,0,2
n5018,4,4,1,0,2
n5019,4,4,1,0,2
n6349,4,4,1,0,2
n7660,4,6,1,0,2
n8992,4,4,1,0,2
n8993,4,4,1,0,2
s11_we_o,4,16,0,0,3
n8994,4,6,1,0,2
n8995,4,4,1,0,2
n8996,4,4,1,0,2
n8997,4,4,1,0,2
n8998,4,4,1,0,2
n8999,4,4,1,0,2
n5005,4,4,1,0,2
n6337,4,4,1,0,2
n7668,2,5,4,0,3
n5006,4,4,1,0,2
n6336,4,4,1,0,2
n7667,2,3,4,0,3
n5003,4,4,1,0,2
n6335,4,4,1,0,2
n7666,2,5,4,0,3
s8_data_i[15],0,0,1,0,0
n5004,4,4,1,0,2
n6334,4,4,1,0,2
n7665,2,3,4,0,3
n5001,4,4,1,0,2
n6333,4,4,1,0,2
n7664,2,5,4,0,3
n5002,4,6,1,0,2
n6332,4,4,1,0,2
n7663,2,3,4,0,3
n6331,4,4,1,0,2
n7662,4,6,1,0,2
n8990,4,4,1,0,2
n5000,4,4,1,0,2
n6330,4,4,1,0,2
n7661,4,6,1,0,2
n8991,4,4,1,0,2
n5009,4,4,1,0,2
n5007,4,4,1,0,2
n6339,4,4,1,0,2
n5008,4,4,1,0,2
n6338,4,4,1,0,2
n7669,2,3,4,0,3
n5030,4,4,1,0,2
n6362,4,4,1,0,2
n7693,4,4,1,0,2
n17159,4,13,2,0,11
n5031,4,4,1,0,2
n6361,4,4,1,0,2
n7692,4,4,1,0,2
n17158,4,14,2,0,2
n18489,1,2,11,0,3
n6360,4,6,1,0,2
n7691,4,4,1,0,2
n7690,4,4,1,0,2
s0_data_o[0],4,16,0,0,3
n5038,4,4,1,0,2
n5039,4,4,1,0,2
n6369,4,4,1,0,2
n5036,4,4,1,0,2
n6368,4,4,1,0,2
n7699,4,4,1,0,2
n5037,4,4,1,0,2
n6367,4,4,1,0,2
n7698,4,4,1,0,2
n5034,4,4,1,0,2
n6366,4,4,1,0,2
n7697,4,4,1,0,2
n5035,4,4,1,0,2
n6365,4,4,1,0,2
n7696,4,4,1,0,2
n5032,4,4,1,0,2
n6364,4,6,1,0,2
n7695,4,4,1,0,2
n5033,4,4,1,0,2
n6363,4,4,1,0,2
n7694,4,4,1,0,2
n17160,4,13,2,0,11
n18491,1,2,11,0,3
n18490,1,2,10,0,3
n17162,4,13,2,0,11
n18493,1,2,11,0,3
n17161,4,14,2,0,2
n18492,1,2,10,0,3
n17164,4,14,2,0,11
n18495,1,2,11,0,3
n17163,4,13,2,0,6
n18494,1,2,10,0,3
n17166,4,13,2,0,11
n18497,1,2,10,0,3
n17165,4,13,2,0,11
n18496,1,2,11,0,3
n17168,4,13,2,0,16
n18499,1,2,11,0,3
n17167,4,14,2,0,16
n18498,1,2,11,0,3
n6351,4,6,1,0,2
n7682,4,4,1,0,2
n5020,4,4,1,0,2
n6350,4,4,1,0,2
n7681,4,4,1,0,2
n17169,4,13,2,0,11
n7680,4,4,1,0,2
s5_data_i[31],0,0,1,0,0
n5027,4,4,1,0,2
n6359,4,6,1,0,2
n5028,4,4,1,0,2
n6358,4,4,1,0,2
n7689,4,4,1,0,2
n5025,4,4,1,0,2
n6357,4,4,1,0,2
n7688,4,4,1,0,2
n5026,4,4,1,0,2
n6356,4,6,1,0,2
n7687,4,4,1,0,2
n5023,4,4,1,0,2
n6355,4,4,1,0,2
n7686,4,4,1,0,2
n5024,4,4,1,0,2
n6354,4,4,1,0,2
n7685,4,4,1,0,2
n5021,4,4,1,0,2
n6353,4,4,1,0,2
n7684,4,4,1,0,2
s0_data_o[1],4,16,0,0,3
n5022,4,4,1,0,2
n6352,4,6,1,0,2
n7683,4,4,1,0,2
n5029,4,4,1,0,2
n5052,4,4,1,0,2
n6384,4,4,1,0,2
n5053,4,4,1,0,2
n6383,4,4,1,0,2
n5050,4,4,1,0,2
n6382,4,4,1,0,2
n5051,4,4,1,0,2
n6381,4,4,1,0,2
s5_data_i[30],0,0,1,0,0
n6380,4,4,1,0,2
n5058,4,4,1,0,2
n5059,4,4,1,0,2
n6389,4,4,1,0,2
n5056,4,4,1,0,2
n6388,4,4,1,0,2
n5057,4,4,1,0,2
n6387,4,4,1,0,2
n5054,4,4,1,0,2
n6386,4,4,1,0,2
n5055,4,4,1,0,2
n6385,4,4,1,0,2
s7_data_o[10],4,16,0,0,3
s8_data_i[10],0,0,1,0,0
n17186,5,13,2,0,14
n17188,4,14,2,0,11
n17187,5,15,2,0,9
n17189,4,13,2,0,11
n5041,4,4,1,0,2
n6373,4,4,1,0,2
n5042,4,4,1,0,2
n6372,4,4,1,0,2
n6371,4,4,1,0,2
n5040,4,4,1,0,2
n6370,4,4,1,0,2
n5049,4,4,1,0,2
n5047,4,4,1,0,2
n6379,4,4,1,0,2
n5048,4,4,1,0,2
n6378,4,4,1,0,2
n5045,4,4,1,0,2
n6377,4,4,1,0,2
n5046,4,4,1,0,2
n6376,4,4,1,0,2
n5043,4,4,1,0,2
n6375,4,4,1,0,2
n5044,4,4,1,0,2
n6374,4,4,1,0,2
m0_ack_o,4,20,0,0,3
n17191,4,14,2,0,11
n17190,4,13,2,0,11
m0_we_i,0,0,1,0,0
n17193,4,13,2,0,5
s8_data_i[11],0,0,1,0,0
n17192,4,13,2,0,11
n17195,4,13,2,0,11
n17194,4,14,2,0,11
n17197,4,14,2,0,16
n17196,4,13,2,0,2
n17199,4,13,2,0,2
n17198,4,13,2,0,16
n6285,3,11,7,0,16
n6283,3,15,7,0,16
n6282,4,4,1,0,2
n6281,4,4,1,0,2
m1_cyc_i,0,0,2,0,0
n6280,4,4,1,0,2
n6289,3,7,9,0,17
n6287,3,11,8,0,16
m2_stb_i,0,0,2,0,0
n6286,3,7,5,0,17
s12_addr_o[25],4,16,0,0,3
s13_m5_cyc_r,4,9,2,0,3
n6274,4,4,1,0,2
n6273,4,4,1,0,2
n6272,4,4,1,0,2
n6271,4,4,1,0,2
n6270,4,4,1,0,2
test_si96,0,0,2,0,0
test_si97,0,0,1,0,0
test_si98,0,0,1,0,0
test_si99,0,0,2,0,0
n6279,4,4,1,0,2
n6278,4,4,1,0,2
n6277,4,4,1,0,2
n6276,4,4,1,0,2
n6275,4,4,1,0,2
s12_addr_o[24],4,16,0,0,3
s12_addr_o[27],4,16,0,0,3
n6296,2,4,4,0,4
n6295,2,3,4,0,3
n6294,4,6,1,0,2
n6293,4,6,1,0,2
n6292,4,6,1,0,2
n6291,4,6,1,0,2
n6299,2,3,4,0,3
n6298,2,2,4,0,4
n6297,2,3,4,0,3
s12_addr_o[26],4,16,0,0,3
test_si63,0,0,1,0,0
test_si64,0,0,2,0,0
test_si65,0,0,2,0,0
test_si66,0,0,2,0,0
s8_data_i[16],0,0,1,0,0
test_si67,0,0,1,0,0
test_si68,0,0,2,0,0
test_si69,0,0,2,0,0
test_si70,0,0,2,0,0
test_si71,0,0,1,0,0
test_si72,0,0,2,0,0
test_si73,0,0,2,0,0
s12_addr_o[21],4,16,0,0,3
s10_addr_o[12],4,16,0,0,3
s12_addr_o[20],4,16,0,0,3
test_si52,0,0,1,0,0
test_si53,0,0,2,0,0
test_si54,0,0,2,0,0
test_si55,0,0,1,0,0
test_si56,0,0,1,0,0
s8_data_i[17],0,0,1,0,0
test_si57,0,0,2,0,0
test_si58,0,0,2,0,0
test_si59,0,0,1,0,0
test_si60,0,0,1,0,0
test_si61,0,0,2,0,0
test_si62,0,0,2,0,0
m4_stb_i,0,0,2,0,0
s10_addr_o[13],4,16,0,0,3
s14_msel_pri_out_0_,4,10,5,0,15
s10_addr_o[10],4,16,0,0,3
test_si85,0,0,2,0,0
test_si86,0,0,1,0,0
test_si87,0,0,2,0,0
test_si88,0,0,2,0,0
m0s10_cyc,5,10,9,0,3
test_si89,0,0,2,0,0
s2_sel_o[1],4,16,0,0,3
s8_data_i[18],0,0,1,0,0
test_si90,0,0,1,0,0
test_si91,0,0,2,0,0
test_si92,0,0,2,0,0
test_si93,0,0,2,0,0
test_si94,0,0,1,0,0
test_si95,0,0,2,0,0
s12_addr_o[23],4,16,0,0,3
s10_addr_o[11],4,16,0,0,3
test_si74,0,0,1,0,0
test_si75,0,0,1,0,0
test_si76,0,0,2,0,0
test_si77,0,0,2,0,0
test_si78,0,0,1,0,0
test_si79,0,0,1,0,0
s2_sel_o[0],4,16,0,0,3
s8_data_i[19],0,0,1,0,0
test_si80,0,0,2,0,0
test_si81,0,0,2,0,0
test_si82,0,0,1,0,0
test_si83,0,0,1,0,0
test_si84,0,0,2,0,0
s12_addr_o[22],4,16,0,0,3
test_si27,0,0,2,0,0
test_si28,0,0,1,0,0
test_si29,0,0,2,0,0
test_si20,0,0,1,0,0
test_si21,0,0,1,0,0
test_si22,0,0,1,0,0
test_si23,0,0,1,0,0
test_si24,0,0,1,0,0
test_si25,0,0,1,0,0
test_si26,0,0,1,0,0
s7_m4_cyc_r,4,5,2,0,2
test_si16,0,0,2,0,0
n19701,1,1,7,0,22
test_si17,0,0,1,0,0
n19702,1,1,1,0,20
test_si18,0,0,1,0,0
test_si19,0,0,1,0,0
n19700,1,1,2,0,20
n19705,1,1,11,0,18
s7_data_o[19],4,16,0,0,3
n19706,1,1,10,0,18
n19703,1,1,4,0,18
n19704,1,1,4,0,18
n19709,1,1,10,0,18
test_si10,0,0,2,0,0
n19707,1,1,10,0,18
test_si11,0,0,2,0,0
n19708,1,1,10,0,18
test_si12,0,0,2,0,0
test_si13,0,0,2,0,0
test_si14,0,0,2,0,0
test_si15,0,0,2,0,0
test_si49,0,0,2,0,0
n19712,1,1,2,0,18
n20701,1,1,4,0,12
n19713,1,1,1,0,18
n20702,1,1,4,0,12
n19710,1,1,10,0,18
n20703,1,1,4,0,12
n19711,1,3,10,0,17
n20704,1,1,3,0,12
n19716,1,3,1,0,17
n19717,1,3,1,0,17
n19714,1,1,1,0,18
conf7_15_,5,5,5,0,9
n19715,1,3,1,0,17
n20700,1,3,5,0,10
test_si41,0,0,2,0,0
test_si42,0,0,2,0,0
test_si43,0,0,2,0,0
n19718,1,1,3,0,20
test_si44,0,0,1,0,0
n19719,1,1,3,0,20
test_si45,0,0,2,0,0
test_si46,0,0,2,0,0
test_si47,0,0,2,0,0
test_si48,0,0,1,0,0
test_si50,0,0,2,0,0
test_si51,0,0,1,0,0
n20709,1,1,3,0,12
n20705,1,1,3,0,12
n19720,1,1,3,0,20
n20706,1,1,3,0,12
n20707,1,1,3,0,12
n20708,1,1,3,0,12
test_si38,0,0,1,0,0
n19723,1,1,5,0,22
n20712,1,1,3,0,12
test_si39,0,0,1,0,0
n19724,1,1,4,0,22
n20713,1,1,3,0,12
n19721,1,1,9,0,20
n20714,1,1,3,0,12
n19722,1,1,11,0,20
n20715,1,1,3,0,12
n19727,1,1,5,0,22
n19728,1,1,5,0,22
n19725,1,1,5,0,22
n20710,1,1,3,0,12
n19726,1,1,5,0,22
n20711,1,1,3,0,12
test_si30,0,0,2,0,0
test_si31,0,0,2,0,0
test_si32,0,0,1,0,0
n19729,1,1,5,0,22
test_si33,0,0,1,0,0
test_si34,0,0,1,0,0
test_si35,0,0,1,0,0
test_si36,0,0,1,0,0
test_si37,0,0,1,0,0
m5s11_cyc,5,10,8,0,3
test_si40,0,0,1,0,0
n19730,1,1,7,0,20
n20716,1,3,9,0,10
n19731,1,1,2,0,19
n20717,1,1,4,0,12
n18400,1,2,8,0,7
n20718,1,3,8,0,10
s10_m4_cyc_r,4,5,2,0,4
n20719,1,1,4,0,11
s12_addr_o[29],4,16,0,0,3
s12_addr_o[28],4,16,0,0,3
s13_m7_cyc_r,4,9,3,0,3
n18325,1,5,7,0,4
n19657,1,1,5,0,23
n20646,1,1,3,0,19
n18324,1,5,7,0,4
n19658,1,1,4,0,23
n20647,1,1,3,0,19
n18327,1,5,7,0,2
n19655,1,1,9,0,21
n20648,1,1,3,0,19
s5_data_i[24],0,0,1,0,0
n18326,1,5,7,0,4
n19656,1,1,11,0,21
n20649,1,1,5,0,19
n18329,1,5,7,0,4
n20642,1,1,5,0,19
n18328,1,5,7,0,3
n20643,1,1,4,0,19
n19659,1,1,5,0,23
n20644,1,1,4,0,19
n20645,1,1,5,0,19
n6601,4,6,1,0,2
n7932,4,4,1,0,2
n6600,4,4,1,0,2
n7931,4,4,1,0,2
n7930,4,4,1,0,2
n20640,1,1,4,0,19
n20641,1,1,4,0,19
s11_data_i[3],0,0,1,0,0
n6609,4,6,1,0,2
n6608,4,4,1,0,2
n7939,4,4,1,0,2
n6607,4,6,1,0,2
n7938,4,4,1,0,2
n6606,4,4,1,0,2
n7937,4,4,1,0,2
n6605,4,6,1,0,2
n7936,4,4,1,0,2
m6_addr_i[15],0,0,1,0,0
n6604,4,4,1,0,2
n7935,4,4,1,0,2
n6603,4,6,1,0,2
n7934,4,4,1,0,2
n6602,4,4,1,0,2
n7933,4,4,1,0,2
n19660,1,1,5,0,23
n19661,1,1,5,0,23
n18330,1,5,7,0,4
n17001,4,14,1,0,9
n18332,1,5,7,0,2
n19664,1,1,7,0,21
n17000,2,8,3,0,11
n18331,1,5,7,0,4
n19665,1,1,2,0,20
n17003,2,8,3,0,13
n18334,1,2,7,0,6
n19662,1,1,5,0,23
n17002,2,8,3,0,13
n18333,1,5,7,0,3
n19663,1,1,5,0,23
s5_data_i[23],0,0,1,0,0
n17005,4,14,1,0,9
n18336,1,2,8,0,7
n19668,1,1,7,0,22
n20657,1,1,3,0,18
n17004,4,14,1,0,9
n18335,1,2,10,0,6
n19669,1,1,1,0,20
n20658,1,1,8,0,18
n17007,2,2,4,0,3
n19666,1,1,3,0,20
n20659,1,1,9,0,18
n17006,2,4,4,0,2
n18337,1,2,8,0,7
n19667,1,1,2,0,20
n17009,2,8,3,0,11
n20653,1,1,4,0,18
n17008,2,8,3,0,11
n18339,1,4,14,0,4
n20654,1,1,4,0,18
n20655,1,1,4,0,18
n20656,1,1,4,0,18
n7921,4,4,1,0,2
n7920,4,4,1,0,2
n20650,1,1,3,0,19
m6_addr_i[14],0,0,1,0,0
n20651,1,1,4,0,19
n20652,1,1,3,0,19
n7929,4,4,1,0,2
n7928,4,4,1,0,2
n7927,4,4,1,0,2
s11_data_i[2],0,0,1,0,0
n7926,4,4,1,0,2
n7925,4,4,1,0,2
n7924,4,4,1,0,2
n7923,4,4,1,0,2
n7922,4,4,1,0,2
n19671,1,1,4,0,18
n19672,1,1,11,0,18
n17010,4,14,1,0,9
n18341,1,4,14,0,4
n19670,1,1,4,0,18
n17012,2,8,3,0,16
n18343,1,4,14,0,4
n19675,1,1,10,0,18
n17011,2,8,3,0,16
n19676,1,1,10,0,18
n17014,4,14,1,0,10
n18345,1,4,14,0,4
n19673,1,1,10,0,18
conf12_10_,5,10,5,0,9
n17013,4,14,1,0,10
n19674,1,1,10,0,18
n17016,2,8,3,0,11
n18347,1,4,14,0,4
n19679,1,1,2,0,19
n20668,1,1,3,0,12
s5_data_i[22],0,0,1,0,0
n17015,2,3,4,0,3
n20669,1,1,3,0,12
n17018,4,14,1,0,10
n18349,1,4,14,0,4
n19677,1,1,10,0,18
n17017,2,8,3,0,11
n19678,1,3,10,0,17
n20664,1,1,9,0,18
n17019,2,8,3,0,16
n20665,1,1,8,0,18
n20666,1,3,10,0,17
n20667,1,3,6,0,10
n6623,4,4,1,0,2
n20660,1,1,9,0,18
n6622,4,4,1,0,2
n7953,3,7,1,0,17
n20661,1,1,9,0,18
n6621,4,4,1,0,2
n20662,1,1,9,0,18
n6620,4,4,1,0,2
n7951,3,11,1,0,16
n20663,1,1,8,0,18
s13_msel_gnt_p1[1],5,10,8,0,8
s11_ack_i,0,0,1,0,0
n6629,4,4,1,0,2
n6628,4,4,1,0,2
n7959,2,3,4,0,3
n6627,4,4,1,0,2
n7958,4,6,1,0,2
n6626,4,4,1,0,2
n7957,4,6,1,0,2
s11_data_i[5],0,0,1,0,0
n6625,4,4,1,0,2
n7956,4,6,1,0,2
m6_addr_i[17],0,0,1,0,0
n6624,4,4,1,0,2
n7955,4,6,1,0,2
n19682,1,3,1,0,18
n19683,1,3,1,0,18
n17021,4,14,1,0,10
n19680,1,1,1,0,19
n17020,2,8,3,0,16
n18351,1,4,14,0,4
n19681,1,1,1,0,19
conf12_11_,5,10,5,0,9
n17023,2,4,4,0,2
n19686,1,1,3,0,21
n17022,4,14,1,0,10
n18353,1,4,14,0,4
n19687,1,1,3,0,21
n17025,2,8,3,0,6
n19684,1,3,1,0,18
n17024,2,2,4,0,3
n18355,1,4,14,0,4
n19685,1,1,3,0,21
n17027,4,14,1,0,8
n20679,1,1,3,0,12
s14_we_o,4,16,0,0,3
n17026,2,8,3,0,6
n18357,1,4,14,0,4
n17029,2,8,3,0,7
n19688,1,1,9,0,21
n17028,2,8,3,0,7
n18359,1,4,14,0,4
n19689,1,1,11,0,21
n20675,1,1,3,0,12
n20676,1,1,3,0,12
s5_data_i[21],0,0,1,0,0
n20677,1,1,3,0,12
n20678,1,1,3,0,12
n6612,4,4,1,0,2
n7943,4,4,1,0,2
n20671,1,1,3,0,12
n6611,4,6,1,0,2
n7942,4,4,1,0,2
n20672,1,1,3,0,12
n6610,4,4,1,0,2
n7941,4,4,1,0,2
n20673,1,1,3,0,12
n7940,4,4,1,0,2
n20674,1,1,3,0,12
s13_msel_gnt_p1[0],5,10,8,0,8
n20670,1,1,3,0,12
s11_data_i[4],0,0,1,0,0
n6619,4,4,1,0,2
n6618,4,4,1,0,2
n7949,3,11,1,0,16
n6617,4,4,1,0,2
m6_addr_i[16],0,0,1,0,0
n6616,4,4,1,0,2
n7947,3,15,1,0,16
n6615,4,4,1,0,2
n7946,4,4,1,0,2
n19690,1,1,5,0,23
n6614,4,4,1,0,2
n7945,4,4,1,0,2
n6613,4,6,1,0,2
n7944,4,4,1,0,2
n17030,4,14,1,0,8
n18361,1,4,14,0,4
n19693,1,1,5,0,23
n19694,1,1,5,0,23
n17032,2,3,4,0,3
n18363,1,4,14,0,4
n19691,1,1,4,0,23
n17031,4,14,1,0,8
n19692,1,1,5,0,23
n17034,2,8,3,0,11
n18365,1,4,14,0,4
n19697,1,1,7,0,21
conf12_12_,5,10,5,0,9
n17033,4,6,1,0,2
n19698,1,1,2,0,20
n17036,4,14,1,0,10
n18367,1,4,14,0,4
n19695,1,1,5,0,23
n17035,2,8,3,0,11
n19696,1,1,5,0,23
n19613,1,1,2,0,19
n20602,1,1,3,0,20
n19614,1,1,1,0,19
n20603,1,1,3,0,20
n19611,1,1,8,0,18
n20604,1,1,3,0,20
n19612,1,3,10,0,17
