Netlist,LOFi1,LOFi2,LOFo1,LOFo2,PI,inFF1,inFF2
CRC_OUT_8_15,4,6,3,5,20,1,1
test_so32,0,0,0,0,0,0,0
test_so33,4,6,0,0,51,1,2
test_so34,4,6,0,0,70,1,2
n2171,4,9,1,1,10,1,3
test_so35,4,9,0,0,66,1,1
n2170,3,10,2,2,79,2,5
test_so36,4,9,2,4,66,1,1
test_so37,4,6,1,1,70,2,2
DFF_553_n1,4,6,1,1,23,1,1
test_so38,4,6,2,2,10,2,3
test_so39,4,6,2,2,74,2,3
n2177,4,9,1,1,10,1,3
n2176,3,10,2,2,79,2,5
n2179,3,10,2,2,79,2,5
n2178,3,10,2,2,11,2,5
n2173,3,10,2,2,79,2,5
n2172,3,10,2,2,11,2,5
test_so30,4,6,2,2,77,2,3
n2175,3,10,2,2,9,2,4
test_so31,0,0,0,0,0,0,0
n2174,4,9,1,1,10,1,3
WX700,5,11,2,4,7,1,3
WX701,4,9,3,5,8,1,2
WX704,5,11,2,4,6,1,3
WX705,4,9,3,5,7,1,2
WX702,5,11,2,4,7,1,3
WX703,4,9,3,5,8,1,2
WX708,2,5,1,3,4,1,1
WX709,4,6,3,5,5,2,2
WX706,5,11,3,5,5,1,3
WX707,4,9,2,4,6,1,2
n2191,3,10,2,2,3,2,5
n2190,3,10,2,2,11,2,5
n2193,3,10,2,2,11,2,5
n2192,4,9,1,1,10,1,3
n2199,3,10,2,2,11,2,5
n2198,4,9,1,1,10,1,3
n2195,4,9,1,1,10,1,3
n2194,3,10,2,2,79,2,5
n2197,3,10,2,2,5,2,5
n2196,3,10,2,2,11,2,5
DFF_1326_n1,4,6,1,1,17,1,1
n8304,4,9,1,3,70,1,1
DFF_172_n1,4,6,1,1,11,1,1
n8305,4,9,2,3,69,1,1
n8306,4,9,2,4,68,1,0
n8307,4,5,2,4,67,0,0
DFF_1338_n1,4,6,1,1,38,1,0
n8321,4,6,2,4,69,1,2
n8322,4,6,2,3,68,1,2
n8323,4,6,2,3,67,1,2
n8324,4,6,2,3,66,1,1
n8325,4,2,2,3,65,0,1
n8328,4,6,2,1,70,1,2
n8320,4,9,2,4,69,1,3
n8329,4,6,2,3,70,1,2
DFF_160_n1,4,6,1,1,15,1,2
n8310,4,9,2,2,52,1,1
n8311,4,9,2,4,54,1,1
n8312,4,9,2,4,56,1,1
n8313,4,9,2,4,58,1,1
n8314,4,9,2,4,60,1,1
n8315,4,9,2,4,62,1,1
Tj_Trigger,3,9,1,1,14,0,0
n8316,4,9,2,4,64,1,1
n8317,4,9,2,4,66,1,1
n8318,4,9,2,4,66,1,1
n8319,4,9,2,4,70,1,1
WX784,2,5,1,3,11,1,2
WX785,4,6,3,5,12,2,3
WX782,2,5,2,3,11,1,2
WX783,4,6,3,5,12,2,3
WX788,2,5,1,3,2,1,1
WX789,4,6,3,5,3,2,3
WX786,2,5,1,3,11,1,2
WX787,4,6,3,5,12,2,3
WX780,2,5,1,3,7,1,2
WX781,4,6,3,5,8,2,3
WX773,4,6,3,5,7,2,3
WX774,2,5,1,3,11,1,2
WX771,4,6,3,5,8,2,3
WX772,2,5,1,3,6,1,2
WX777,4,6,3,5,12,2,3
WX778,2,5,1,3,11,1,2
WX775,4,6,3,5,12,2,3
WX776,2,5,1,3,11,1,2
WX779,4,6,3,5,12,2,3
WX770,2,5,1,3,7,1,1
WX762,2,5,1,3,9,1,1
WX763,4,6,3,5,10,2,2
WX760,2,5,1,3,9,1,1
n8246,4,9,1,3,3,1,1
WX761,4,2,3,5,1,1,1
n8247,4,9,2,3,3,1,1
WX766,2,5,1,3,9,1,1
DFF_1123_n1,4,6,1,1,78,1,1
n8248,4,9,2,4,3,1,1
WX767,4,6,3,5,10,2,3
n8249,4,9,2,4,3,1,1
WX764,2,5,1,3,9,1,1
WX765,4,6,3,5,10,2,3
WX768,2,5,1,3,8,1,1
WX769,4,6,3,5,9,2,3
WX751,4,6,3,5,10,2,3
WX752,2,5,1,3,5,1,0
WX750,2,5,1,3,9,1,1
WX755,4,6,3,5,10,2,3
WX756,2,5,1,3,9,1,1
WX753,4,6,3,5,6,2,3
WX754,2,5,1,3,9,1,1
WX757,4,6,3,4,10,2,3
WX758,2,5,1,2,9,1,1
DFF_744_n1,4,6,1,1,20,1,1
WX740,2,5,1,3,6,1,1
n8266,4,6,2,3,67,1,2
WX741,4,6,3,5,7,2,3
n8267,4,6,2,3,69,1,2
n8268,4,6,2,3,69,1,2
n8269,4,6,2,3,68,1,2
WX744,2,5,1,3,5,1,1
WX745,4,6,3,5,6,2,3
WX742,2,5,1,3,7,1,1
DFF_1513_n1,4,6,1,1,23,1,1
WX743,4,6,3,6,8,2,3
WX748,2,5,1,3,9,1,1
WX749,4,6,3,5,10,2,3
WX746,2,5,1,3,9,1,1
n8260,4,9,2,4,3,1,1
WX747,4,6,3,5,10,2,3
n8261,4,9,2,4,3,1,1
n8262,4,9,2,4,2,1,3
n8263,4,6,2,4,61,1,2
n8264,4,6,2,3,63,1,2
n8265,4,6,2,3,65,1,2
WX730,2,5,1,3,9,1,1
n8257,4,9,2,2,3,1,1
n8258,4,9,2,4,3,1,1
WX733,4,6,3,5,9,2,3
n8259,4,9,2,4,3,1,1
WX734,2,5,1,3,9,1,1
WX731,4,6,3,5,10,2,3
WX732,2,5,1,3,8,1,1
WX737,4,6,3,5,10,2,3
WX738,2,5,1,3,9,1,1
WX735,4,6,3,5,10,2,3
WX736,2,5,1,3,9,1,1
n8250,4,9,2,4,3,1,1
n8251,4,9,2,4,3,1,1
n8252,4,9,2,4,3,1,1
WX739,4,6,3,5,10,2,3
n8253,4,9,2,4,3,1,0
n8254,4,5,2,4,3,0,0
DFF_184_n1,4,6,1,1,32,1,1
DFF_756_n1,4,6,1,1,20,1,1
n8288,4,6,2,3,67,1,2
n8289,4,6,2,3,66,1,1
WX722,2,5,1,2,9,1,1
WX720,2,5,1,3,9,1,1
WX721,4,6,3,4,10,2,3
WX726,2,5,1,3,9,1,1
n8280,4,6,2,3,70,1,2
WX727,4,6,3,5,10,2,2
n8281,4,6,2,3,70,1,2
WX724,2,5,1,3,9,1,1
n8282,4,6,2,3,70,1,2
WX725,4,2,3,5,1,1,1
n8283,4,6,2,3,70,1,2
n8284,4,6,2,3,70,1,2
n8285,4,6,2,3,70,1,2
WX728,2,5,1,3,9,1,1
n8286,4,6,2,3,69,1,2
WX729,4,6,3,5,10,2,3
n8287,4,6,2,3,68,1,2
n8290,4,2,2,3,65,0,1
n8277,4,6,2,3,70,1,2
n8278,4,6,2,3,70,1,2
n8279,4,6,2,3,70,1,2
WX711,4,6,3,5,10,2,3
WX712,2,5,1,3,9,1,1
WX710,2,5,1,3,9,1,1
WX715,4,6,3,5,10,2,3
WX716,2,5,1,3,5,1,0
n8270,4,6,2,3,67,1,2
WX713,4,6,3,5,10,2,3
n8271,4,6,2,3,66,1,1
WX714,2,5,1,3,9,1,1
n8272,4,2,2,3,65,0,1
WX719,4,6,3,6,10,2,3
WX717,4,6,3,5,6,2,3
n8275,4,6,2,1,70,1,2
WX718,2,5,1,3,9,1,1
n8276,4,6,2,3,70,1,2
DFF_1314_n1,4,6,1,1,86,1,1
WX10860,2,5,3,4,69,1,1
WX10862,2,5,4,5,69,1,1
WX10864,2,5,3,4,69,1,1
WX10866,2,5,3,4,69,1,1
WX10868,2,5,3,4,69,1,1
n4705,1,1,2,4,4,0,0
n4706,1,1,2,4,4,0,0
n4703,1,1,2,4,4,0,0
n4704,1,1,2,4,4,0,0
n4701,1,1,2,4,4,0,0
n4702,1,1,2,4,4,0,0
n4700,1,1,2,4,4,0,0
n4709,1,1,2,4,4,0,0
n4707,1,1,2,4,4,0,0
n4708,1,1,2,4,4,0,0
WX10850,2,5,3,5,69,1,1
WX10852,2,5,3,5,69,1,1
WX10854,2,5,3,5,69,1,1
WX10856,2,5,3,5,69,1,1
WX10858,2,5,3,4,69,1,1
n8293,4,6,2,1,53,1,2
n8294,4,6,2,3,55,1,2
n8295,4,6,2,3,57,1,2
WX1797,2,5,3,5,68,1,1
WX10880,2,5,3,4,68,1,1
WX1799,2,5,3,5,69,1,1
WX10882,2,5,3,4,68,1,1
WX1793,2,5,3,5,66,1,1
WX10884,2,5,3,4,66,1,1
WX1795,2,5,3,5,67,1,1
WX10886,2,5,3,4,64,1,1
WX10888,2,5,3,4,62,1,1
n4720,1,1,2,4,4,0,0
n4727,1,1,2,4,3,0,0
n4728,1,1,2,4,3,0,0
n4725,1,1,2,4,3,0,0
n4726,1,1,2,4,3,0,0
n4723,1,1,2,4,3,0,0
n4724,1,1,2,4,3,0,0
n4721,1,1,1,2,4,0,0
n4722,1,1,2,3,3,0,0
DFF_1720_n1,4,6,1,1,32,1,1
n4729,1,1,2,4,3,0,0
WX1785,2,5,3,5,55,1,1
WX10870,2,5,3,2,69,1,0
WX1787,2,5,3,3,53,1,0
WX10872,2,5,3,4,64,1,1
WX1781,2,5,3,5,59,1,1
WX10874,2,5,3,4,65,1,1
WX1783,2,5,3,5,57,1,1
WX10876,2,5,3,4,66,1,1
WX10878,2,5,3,4,67,1,1
WX1789,2,5,3,5,64,1,1
n4716,1,1,2,4,4,0,0
n4717,1,1,2,4,4,0,0
n4714,1,1,2,4,4,0,0
n4715,1,1,2,4,4,0,0
n4712,1,1,2,4,4,0,0
n4713,1,1,2,4,4,0,0
n4710,1,1,2,4,4,0,0
n4711,1,1,2,4,4,0,0
WX1791,2,5,3,5,65,1,1
n4718,1,1,2,4,4,0,0
n4719,1,1,2,4,4,0,0
n3410,4,9,2,3,68,1,0
n4741,1,1,2,4,2,0,0
n3411,4,5,2,3,67,0,0
n4742,1,1,2,4,2,0,0
n4740,1,1,2,4,2,0,0
DFF_1719_n1,4,6,1,1,29,1,1
n3418,4,9,2,3,62,1,1
n4749,1,1,13,26,4,0,0
n3419,4,9,2,3,64,1,1
n3416,4,9,2,3,58,1,1
n4747,1,1,13,26,6,0,0
n3417,4,9,2,3,60,1,1
n4748,1,1,13,26,4,0,0
DFF_1135_n1,4,6,1,1,20,1,1
n3414,4,9,2,3,54,1,1
n4745,1,1,13,26,4,0,0
n3415,4,9,2,3,56,1,1
n4746,1,1,13,26,6,0,0
n3412,4,9,2,3,66,1,1
n4743,1,1,13,26,2,0,0
n3413,4,9,2,3,52,1,1
n4744,1,1,13,26,4,0,0
test_so98,4,6,2,2,9,2,3
test_so99,0,0,0,0,0,0,0
DFF_1147_n1,4,6,1,1,41,1,1
test_so90,4,6,0,0,70,1,2
n4730,1,1,2,4,3,0,0
test_so91,4,9,0,0,3,1,1
n3400,4,9,2,3,68,1,0
n4731,1,1,2,4,3,0,0
test_so92,4,9,2,4,3,1,1
test_so93,4,6,2,2,5,1,2
test_so94,4,6,1,1,5,2,3
test_so95,4,6,2,2,7,2,3
test_so96,4,6,2,2,7,2,3
test_so97,4,6,2,2,9,2,3
n3407,4,9,2,3,71,1,1
n4738,1,1,2,4,2,0,0
n3408,4,9,2,3,70,1,1
n4739,1,1,2,4,2,0,0
n3405,4,9,2,3,56,1,1
n4736,1,1,2,4,2,0,0
n3406,4,9,2,3,71,1,1
n4737,1,1,2,4,2,0,0
n3403,4,9,2,3,52,1,1
n4734,1,1,2,4,3,0,0
n3404,4,9,2,3,54,1,1
n4735,1,1,2,4,3,0,0
n3401,4,5,2,3,67,0,0
n4732,1,1,2,4,3,0,0
n3402,4,9,2,3,66,1,1
n4733,1,1,2,4,3,0,0
WX10890,2,5,2,3,60,1,1
n3409,4,9,2,3,69,1,1
n3432,4,9,2,3,68,1,1
n4763,1,1,7,18,2,0,0
n3433,4,9,2,3,67,1,1
n4764,1,1,5,12,4,0,0
n3430,4,9,2,3,66,1,1
n4761,1,1,1,13,3,0,0
n3431,4,9,2,3,68,1,1
n4762,1,1,6,12,2,0,0
n4760,1,1,3,23,3,0,0
n3438,4,9,2,3,66,1,1
n4769,1,1,5,5,4,0,0
n3439,4,9,2,3,55,1,1
n3436,4,9,2,4,68,1,1
n4767,1,1,9,9,4,0,0
n3437,4,9,2,3,67,1,1
n4768,1,1,9,9,2,0,0
n3434,4,9,2,3,66,1,1
n4765,1,0,1,6,1,0,0
n3435,4,9,2,3,76,1,1
n4766,1,1,10,17,4,0,0
DFF_1707_n1,4,6,1,1,8,1,1
WX796,2,5,1,3,10,1,2
WX793,4,6,3,4,12,2,3
WX794,2,5,1,2,11,1,2
WX799,4,6,3,6,12,2,2
WX797,4,2,3,5,1,1,1
WX798,2,5,1,3,11,1,2
n3421,4,5,2,3,67,0,0
n4752,1,0,3,16,1,0,0
n3422,4,9,2,3,66,1,1
n4753,1,0,3,17,1,0,0
n4750,1,1,16,32,4,0,0
n3420,4,9,2,3,66,1,1
n4751,1,1,13,29,4,0,0
n3429,4,9,2,3,64,1,1
n3427,4,9,2,3,60,1,1
n4758,1,1,3,17,3,0,0
n3428,4,9,2,3,62,1,1
n4759,1,1,3,17,3,0,0
n3425,4,9,2,3,56,1,1
n4756,1,1,3,17,5,0,0
n3426,4,9,2,3,58,1,1
n4757,1,1,3,17,5,0,0
n3423,4,9,2,3,52,1,1
n4754,1,1,3,17,3,0,0
n3424,4,9,2,3,54,1,1
n4755,1,1,3,17,3,0,0
WX791,4,6,3,5,12,2,3
WX792,2,5,1,3,11,1,2
WX790,2,5,1,3,11,1,2
n2485,4,9,1,2,10,1,2
n2484,3,8,2,3,14,1,4
n2487,3,8,2,3,14,1,3
n2486,3,12,1,2,2,3,4
n2481,3,8,2,3,7,1,4
n2480,3,12,1,2,13,3,5
DFF_359_n1,4,6,1,1,17,1,1
n2483,3,12,1,2,13,3,5
n2482,4,9,1,2,10,1,2
n2489,3,12,1,2,13,3,5
n2488,4,9,1,2,10,1,2
DFF_360_n1,4,2,1,1,20,0,0
n2474,3,12,1,2,13,3,5
n2473,4,9,1,2,10,1,2
n2476,4,9,1,2,10,1,2
n2475,3,8,2,3,5,1,4
n2470,4,9,1,2,10,1,2
n2472,3,8,2,3,14,1,4
n2471,3,12,1,2,13,3,5
n2478,3,8,2,3,14,1,4
n2477,3,12,1,2,13,3,5
n2479,4,9,1,2,10,1,2
n2490,3,8,2,3,14,1,4
n2496,3,8,2,3,14,1,4
n2495,3,12,1,2,13,3,5
n2498,3,12,1,2,6,3,4
n2497,4,9,1,2,10,1,2
CRC_OUT_4_8,4,6,3,5,20,1,1
n2492,3,12,1,2,4,3,4
CRC_OUT_4_7,4,6,3,5,17,1,1
n2491,4,9,1,2,10,1,2
n2494,4,9,1,2,10,1,2
CRC_OUT_4_9,4,6,3,5,23,1,1
n2493,3,8,2,3,14,1,4
CRC_OUT_4_4,4,6,3,5,8,1,1
CRC_OUT_4_3,4,6,3,5,78,1,1
CRC_OUT_4_6,4,6,3,5,14,1,1
CRC_OUT_4_5,4,6,3,5,11,1,1
CRC_OUT_4_0,4,6,3,5,69,1,2
n2499,3,8,2,3,14,1,4
CRC_OUT_4_2,4,6,3,5,75,1,1
CRC_OUT_4_1,4,6,3,5,72,1,1
DFF_1507_n1,4,2,1,1,87,0,0
DFF_564_n1,4,6,1,1,20,1,1
n8600,4,9,2,4,57,1,1
n8601,4,9,2,4,59,1,1
n8602,4,9,2,4,61,1,1
n8603,4,9,2,4,63,1,1
DFF_372_n1,4,6,1,1,20,1,1
n8604,4,9,2,4,65,1,1
n8605,4,9,2,4,67,1,1
n8606,4,9,2,4,69,1,1
n8607,4,9,2,4,68,1,1
n8608,4,9,2,4,67,1,1
n8609,4,9,2,4,66,1,1
n8620,4,6,2,3,70,1,2
n8621,4,6,2,3,70,1,2
n8622,4,6,2,3,70,1,2
n8623,4,6,2,3,70,1,2
n8624,4,6,2,3,70,1,2
n8625,4,6,2,3,70,1,2
n8626,4,6,2,3,70,1,2
n8627,4,6,2,3,70,1,2
n8628,4,6,2,3,69,1,2
n8629,4,6,2,3,68,1,2
n8610,4,9,2,4,77,1,1
n8611,4,9,2,4,66,1,3
n8612,4,6,2,4,66,1,1
n8613,4,2,2,3,65,0,1
n8616,4,6,2,1,70,1,2
n8617,4,6,2,3,70,1,2
n8618,4,6,2,3,70,1,2
n8619,4,6,2,3,70,1,2
n8640,4,6,2,3,66,1,2
n8641,4,6,2,3,68,1,2
n8642,4,6,2,3,67,1,2
n8643,4,6,2,3,66,1,2
n8644,4,6,2,3,65,1,2
n8630,4,6,2,3,67,1,2
n8631,4,6,2,3,66,1,1
n8632,4,2,2,3,65,0,1
n8635,4,6,2,1,56,1,2
n8636,4,6,2,3,58,1,2
n8637,4,6,2,3,60,1,2
n8638,4,6,2,3,62,1,2
n8639,4,6,2,3,64,1,2
n8662,4,9,2,4,66,1,1
n8663,4,9,2,4,55,1,1
n8664,4,9,2,4,57,1,1
n8665,4,9,2,4,59,1,1
n8666,4,9,2,4,61,1,1
n8667,4,9,2,4,63,1,1
n8668,4,9,2,4,65,1,1
n8669,4,9,2,4,65,1,3
n8661,4,9,2,2,67,1,1
n8653,4,9,1,3,71,1,1
n8654,4,9,2,3,71,1,1
n8655,4,9,2,4,71,1,1
n8656,4,9,2,4,71,1,1
n8657,4,9,2,4,70,1,0
n8658,4,5,2,4,69,0,0
DFF_1327_n1,4,6,1,1,20,1,1
n8684,4,6,2,3,70,1,2
n8685,4,6,2,3,70,1,2
n8686,4,6,2,3,70,1,2
DFF_1339_n1,4,6,1,1,41,1,1
n8687,4,6,2,3,70,1,2
n8688,4,6,2,3,70,1,2
n8689,4,6,2,3,70,1,2
n8680,4,6,2,1,70,1,2
n8681,4,6,2,3,70,1,2
n8682,4,6,2,3,70,1,2
n8683,4,6,2,3,70,1,2
n8673,4,6,2,3,69,1,2
n8674,4,6,2,3,68,1,2
n8675,4,6,2,3,67,1,2
n8676,4,6,2,3,66,1,1
n8677,4,2,2,3,65,0,1
n8670,4,6,2,4,65,1,2
n8671,4,6,2,3,67,1,2
n8672,4,6,2,3,69,1,2
DATA_0_20,0,0,1,1,0,0,0
n8585,4,6,2,3,66,1,2
DATA_0_21,0,0,1,1,0,0,0
n8586,4,6,2,3,65,1,2
DATA_0_24,0,0,1,1,0,0,0
DATA_0_25,0,0,1,1,0,0,0
DATA_0_22,0,0,1,1,0,0,0
DATA_0_23,0,0,1,1,0,0,0
DATA_0_28,0,0,1,1,0,0,0
DATA_0_29,0,0,1,1,0,0,0
DATA_0_26,0,0,1,1,0,0,0
DATA_0_27,0,0,1,1,0,0,0
n8580,4,6,2,3,61,1,2
n8581,4,6,2,3,63,1,2
n8582,4,6,2,3,65,1,2
n8583,4,6,2,3,67,1,2
n8584,4,6,2,3,67,1,2
DATA_0_10,0,0,1,1,0,0,0
n8576,4,6,2,1,53,1,2
n8577,4,6,2,3,55,1,2
DATA_0_13,0,0,1,1,0,0,0
n8578,4,6,2,3,57,1,2
DATA_0_14,0,0,1,1,0,0,0
n8579,4,6,2,3,59,1,2
DATA_0_11,0,0,1,1,0,0,0
DFF_1122_n1,4,6,1,1,75,1,1
DATA_0_12,0,0,1,1,0,0,0
DATA_0_17,0,0,1,1,0,0,0
DATA_0_18,0,0,1,1,0,0,0
DATA_0_15,0,0,1,1,0,0,0
DATA_0_16,0,0,1,1,0,0,0
n8570,4,6,2,3,68,1,2
n8571,4,6,2,3,67,1,2
DATA_0_19,0,0,1,1,0,0,0
n8572,4,6,2,3,66,1,1
n8573,4,2,2,3,65,0,1
DATA_0_31,0,0,1,2,0,0,0
n8597,4,9,2,2,67,1,1
n8598,4,9,2,4,66,1,1
DATA_0_30,0,0,1,1,0,0,0
n8599,4,9,2,4,55,1,1
DFF_1134_n1,4,6,1,1,17,1,0
DFF_1315_n1,4,6,1,1,89,1,1
DFF_745_n1,4,6,1,1,23,1,1
n3715,4,6,1,2,73,2,3
n3716,2,8,1,2,77,2,4
n3713,4,6,1,2,73,2,3
n3714,2,8,1,2,4,2,3
n3711,4,6,1,2,73,2,3
n3712,2,8,1,2,78,2,4
n3710,2,8,1,2,2,2,3
n3719,4,2,1,2,71,1,1
n3717,4,6,1,2,72,2,2
n3718,2,8,1,2,76,2,4
n3704,2,8,1,2,78,2,4
n3705,4,6,1,2,73,2,3
n3702,2,8,1,2,78,2,4
n3703,4,6,1,2,73,2,3
n3700,2,8,1,2,78,2,4
n3701,4,6,1,2,73,2,3
n3708,2,8,1,2,78,2,4
n3709,4,6,1,2,73,2,3
n3706,2,8,1,2,78,2,4
n3707,4,6,1,2,73,2,3
Tj_OUT2,2,4,0,0,10,2,2
Tj_OUT1,2,4,2,2,12,2,2
Tj_OUT4,2,4,1,1,10,1,2
Tj_OUT3,2,4,1,1,11,0,1
DFF_1532_n1,4,6,1,1,44,1,1
WX10988,5,11,2,4,1,2,2
n3730,2,8,1,2,78,2,4
n2405,2,8,1,2,76,2,2
n3737,4,6,1,2,73,2,3
n2404,3,12,1,2,75,3,4
n3738,2,8,1,2,78,2,4
n2407,2,8,1,2,70,2,3
n3735,4,6,1,2,73,2,3
n2406,2,8,1,2,73,2,3
n3736,2,8,1,2,4,2,3
n2401,2,8,1,2,15,2,3
n3733,4,6,1,2,73,2,3
n2400,2,8,1,2,18,2,3
n3734,2,8,1,2,78,2,4
n2403,2,8,1,2,9,2,3
n3731,4,6,1,2,73,2,3
n2402,2,8,1,2,12,2,3
n3732,2,8,1,2,2,2,3
n2409,3,10,2,2,68,2,5
Tj_OUT6,2,4,1,1,70,0,2
n2408,2,8,1,2,67,2,3
Tj_OUT5,2,4,1,1,76,2,2
DFF_757_n1,4,6,1,1,23,1,1
n3739,4,6,1,2,73,2,3
Tj_OUT8,2,4,1,1,8,0,1
Tj_OUT7,2,4,1,1,14,2,2
n3726,2,8,1,2,78,2,4
DFF_1520_n1,4,6,1,1,8,1,1
n3727,4,6,1,2,73,2,3
n3724,2,8,1,2,78,2,4
n3725,4,6,1,2,73,2,3
n3722,2,8,1,2,73,2,4
n3723,4,6,1,2,68,2,3
n3720,2,8,1,2,75,2,4
n3721,4,6,1,2,70,2,2
n3728,2,8,1,2,78,2,4
n3729,4,6,1,2,73,2,3
n3751,4,6,1,2,72,2,3
n3752,2,8,1,2,8,2,4
n2421,3,10,2,2,76,2,5
n3750,2,8,1,2,77,2,4
n2427,3,10,2,2,78,2,5
n3759,4,6,1,2,72,2,3
n3757,4,6,1,2,72,2,3
n2428,4,9,1,1,10,1,3
n3758,2,8,1,2,77,2,4
n3755,4,6,1,2,70,2,3
n2422,4,9,1,1,10,1,3
n3756,2,8,1,2,77,2,4
n2425,4,9,1,1,10,1,3
n3753,4,6,1,2,3,2,2
n2424,3,10,2,2,5,2,5
n3754,2,8,1,2,75,2,4
WX10990,5,11,2,4,2,0,3
WX10992,5,11,2,4,2,0,3
WX10994,5,11,2,4,2,0,3
WX10996,5,11,2,4,2,0,3
n3740,2,8,1,2,78,2,4
WX10998,5,11,2,4,2,0,3
n3741,4,6,1,2,73,2,3
n2410,4,9,1,1,10,1,3
n2416,4,9,1,1,10,1,3
n3748,2,8,1,2,78,2,4
DFF_1519_n1,4,6,1,1,20,1,1
n2415,3,10,2,2,72,2,5
n3749,4,6,1,2,73,2,3
n2418,3,10,2,2,3,2,5
n3746,2,8,1,2,78,2,4
n3747,4,6,1,2,73,2,3
n2412,3,10,2,2,70,2,5
n3744,2,8,1,2,78,2,4
n3745,4,2,1,2,73,1,1
n3742,2,8,1,2,78,2,4
n2413,4,9,1,1,10,1,3
n3743,4,6,1,2,73,2,2
n2419,4,9,1,1,10,1,3
n3773,4,6,1,2,73,2,3
n2440,4,9,1,1,10,1,3
n3774,2,8,1,2,78,2,4
n2443,4,9,1,1,10,1,3
n3771,4,6,1,2,73,2,3
n2442,3,10,2,2,79,2,5
n3772,2,8,1,2,2,2,3
n3770,2,8,1,2,78,2,4
n2449,4,9,1,1,10,1,2
n2448,3,10,2,2,79,2,5
n3779,4,6,1,2,73,2,3
n2445,3,10,2,2,79,2,5
n3777,4,6,1,2,73,2,3
n3778,2,8,1,2,78,2,4
n3775,4,6,1,2,73,2,3
n2446,4,9,1,1,10,1,3
n3776,2,8,1,2,78,2,4
n2430,3,10,2,2,7,2,4
n3762,2,8,1,2,75,2,4
n3763,4,6,1,2,70,2,3
n3760,2,8,1,2,8,2,4
n2431,4,9,1,1,10,1,3
n3761,4,6,1,2,3,2,3
n2437,4,9,1,1,10,1,3
n3768,2,8,1,2,78,2,4
n2439,3,10,2,2,74,2,5
n3769,4,6,1,2,73,2,3
n2434,4,9,1,1,10,1,3
n3766,2,8,1,2,73,2,4
n2433,3,10,2,2,76,2,5
n3767,4,6,1,2,68,2,3
n2436,3,10,2,2,9,2,4
n3764,2,8,1,2,74,2,4
n3765,4,6,1,2,69,2,3
DFF_1146_n1,4,6,1,1,38,1,1
n2463,3,8,2,3,14,1,4
n3795,4,2,1,3,70,0,1
n2462,3,12,1,2,13,3,5
n3796,4,6,1,3,70,1,2
n2465,3,12,1,2,13,3,5
n3793,4,6,1,3,64,1,2
n2464,4,9,1,2,10,1,2
n3794,4,6,1,3,63,1,1
n3791,4,6,1,3,66,1,2
n3792,4,6,1,3,65,1,2
n2461,4,9,1,2,10,1,2
n2460,3,8,2,3,14,1,4
n3790,4,6,1,3,67,1,2
n2467,4,9,1,2,10,1,2
n3799,4,6,1,4,70,1,2
n2466,3,8,2,3,14,1,4
n2469,3,8,2,3,3,1,4
n3797,4,6,1,3,70,1,2
n2468,3,12,1,2,13,3,5
n3798,4,6,1,3,70,1,2
n2452,4,9,1,1,10,1,3
n3784,2,8,1,2,78,2,4
n2451,3,10,2,2,79,2,5
n3785,4,6,1,2,73,2,2
n2454,3,10,2,2,79,2,5
n3782,2,8,1,2,78,2,4
n3783,4,6,1,2,73,2,3
n3780,2,8,1,2,4,2,3
n3781,4,6,1,2,73,2,3
n2459,3,12,1,2,13,3,5
n3788,4,6,1,3,65,1,2
n2455,4,9,1,1,10,1,3
n3789,4,6,1,3,67,1,2
n2458,4,9,1,2,10,1,2
n3786,4,6,1,3,61,1,2
n2457,3,8,2,3,14,1,4
n3787,4,6,1,3,63,1,2
n2364,3,12,1,2,13,3,5
n3696,2,8,1,2,78,2,4
n2363,4,9,1,2,10,1,2
n3697,4,6,1,2,73,2,3
n2366,4,9,1,2,10,1,2
n3694,2,8,1,2,78,2,4
n2365,3,8,2,3,14,1,4
n3695,4,6,1,2,73,2,3
n2360,4,9,1,2,10,1,2
n3692,2,8,1,2,78,2,4
n3693,4,6,1,2,73,2,3
n2362,3,8,2,3,5,1,4
n3690,2,8,1,2,73,2,4
n2361,3,12,1,2,13,3,5
n3691,4,6,1,2,68,2,3
n2368,3,8,2,3,7,1,4
n2367,3,12,1,2,13,3,5
n3698,2,8,1,2,78,2,4
n2369,4,9,1,2,10,1,2
n3699,4,6,1,2,73,2,3
DFF_1701_n1,4,6,1,1,11,1,1
n2353,3,8,2,3,14,1,4
n3685,4,6,1,2,73,2,3
n2352,3,12,1,2,13,3,5
n3686,2,8,1,2,78,2,4
n2355,3,12,1,2,13,3,5
n3683,4,6,1,2,73,2,3
n2354,4,9,1,2,10,1,2
n3684,2,8,1,2,78,2,4
CRC_OUT_5_7,4,6,3,5,17,1,1
n3681,4,6,1,2,73,2,3
CRC_OUT_5_6,4,6,3,5,14,1,1
n3682,2,8,1,2,78,2,4
CRC_OUT_5_9,4,6,3,5,23,1,1
n2351,4,9,1,2,10,1,2
CRC_OUT_5_8,4,6,3,5,20,1,1
n2350,3,8,2,3,14,1,4
n3680,2,8,1,2,78,2,4
CRC_OUT_5_3,4,6,3,5,15,1,1
CRC_OUT_5_2,4,6,3,5,12,1,0
CRC_OUT_5_5,4,6,3,5,11,1,1
CRC_OUT_5_4,4,6,3,5,8,1,1
n2357,4,9,1,2,10,1,1
n3689,4,6,1,2,73,2,2
n2356,3,8,2,3,3,1,4
