Netlist,LOFi1,LOFi2,LOFo1,LOFo2,PI,inFF1,inFF2
test_si2,0,0,2,2,0,0,0
g1582,4,8,3,6,12,1,4
n3278,3,8,1,1,10,0,0
g1588,4,8,3,9,11,1,2
n3279,6,24,8,17,7,6,5
g1585,4,8,3,9,8,1,3
n3276,6,24,6,10,33,6,10
n3277,6,24,7,12,2,6,9
n3274,3,13,1,1,8,0,12
n3275,6,24,7,15,7,6,6
n3272,2,7,1,1,35,0,6
n3273,6,24,4,8,7,6,6
test_si5,0,0,1,2,0,0,0
test_si6,0,0,2,12,0,0,0
test_si3,0,0,1,4,0,0,0
test_si4,0,0,2,10,0,0,0
test_si9,0,0,2,4,0,0,0
test_si7,0,0,2,4,0,0,0
test_si8,0,0,2,4,0,0,0
g1591,4,8,3,9,13,1,3
n3260,2,5,2,4,10,0,0
n4591,1,4,16,65,9,1,1
g1594,4,8,3,9,9,1,3
n3267,4,14,2,2,9,0,12
n4598,1,4,17,147,4,1,1
g21878,4,8,1,2,6,1,1
n3268,2,12,3,3,34,0,12
n4599,1,4,2,6,9,1,1
n3265,6,24,5,9,33,6,10
n4596,1,4,15,20,4,1,1
g1597,4,8,3,9,11,1,3
n3266,4,15,1,1,10,0,6
n4597,1,4,9,53,4,1,1
n3263,4,15,1,2,10,0,6
n3264,4,13,1,1,9,0,6
n4595,1,4,3,4,4,1,1
n3261,3,10,1,2,34,0,6
n4592,1,4,16,69,7,1,1
n3262,3,5,1,2,11,0,0
n4593,1,4,14,58,9,1,1
n3269,3,8,2,2,9,0,6
n3292,6,24,1,1,8,0,18
n3293,2,5,2,4,37,0,0
n3290,2,12,3,4,8,0,12
n3291,4,19,1,1,8,0,18
g1561,4,8,3,5,31,1,2
g2892,4,6,6,11,22,1,1
g1562,4,8,2,6,28,1,3
g1560,4,8,3,5,31,1,2
g2896,4,7,3,8,18,1,1
g21009,4,11,1,3,12,2,3
g1563,4,4,7,61,1,1,2
g21006,4,11,1,3,2,2,2
n3298,5,15,3,4,6,2,7
g21007,4,8,1,3,13,1,3
n3299,4,7,3,3,25,0,0
n3296,3,10,2,4,35,0,0
n3297,5,15,3,4,14,2,7
g1567,4,8,3,5,8,1,4
n3294,6,23,2,4,35,0,12
n3295,4,14,1,2,36,0,4
g21000,4,11,1,2,11,2,3
g21001,4,11,1,3,3,2,3
g21004,4,11,1,3,12,2,3
g21005,4,11,1,3,11,2,3
g21002,4,8,1,3,15,1,3
g21003,4,8,1,3,15,1,3
n3281,2,2,1,1,4,0,0
n3282,3,18,2,2,34,0,18
n3280,3,4,1,1,35,0,0
g1573,4,8,3,5,12,1,4
DFF_803_n1,4,8,1,1,4,2,3
g1570,4,8,3,5,11,1,3
g1576,4,8,3,7,9,1,3
g21019,4,11,1,3,2,2,2
n3289,2,7,1,1,3,0,6
g21017,4,11,1,3,9,2,3
n3287,6,19,1,1,8,0,12
g21018,4,8,1,3,11,1,3
n3288,6,24,4,14,7,6,6
n3285,2,5,1,2,9,0,0
n3286,4,20,1,2,9,0,12
n3283,4,17,1,2,9,0,4
g1579,4,8,3,7,11,1,2
n3284,4,15,1,2,8,0,6
g21011,4,11,1,3,13,2,3
g21010,4,11,1,3,11,2,2
g21015,4,11,1,3,2,2,2
DFF_798_n1,4,8,1,1,7,2,4
g21016,4,11,1,3,7,2,3
DFF_1142_n1,4,7,1,1,15,1,3
g1540,4,8,3,5,5,1,3
g1543,4,8,3,5,5,1,2
g2874,4,4,5,16,1,1,1
g1544,4,8,3,5,5,1,2
g2873,4,4,2,9,1,1,1
g1541,4,8,3,5,5,1,2
g21028,4,8,1,3,15,1,3
g1542,4,8,3,5,5,1,2
g21029,4,8,1,3,15,1,3
g2879,4,7,2,3,4,1,4
g1547,4,5,11,23,10,1,2
g2878,4,8,4,21,11,1,2
g2877,4,8,3,8,11,1,2
g1545,4,8,3,5,5,1,2
g1546,4,8,3,5,5,1,2
g21022,4,8,1,3,15,1,3
g21023,4,8,1,3,15,1,3
g21020,4,11,1,3,11,2,3
g21021,4,11,1,3,13,2,3
g21026,4,11,1,3,3,2,3
g21027,4,11,1,3,13,2,3
g21025,4,11,1,2,12,2,3
DFF_149_n1,4,8,1,1,25,1,1
g1550,4,8,3,6,31,1,2
g1551,4,8,3,6,31,1,2
g1554,4,8,3,11,31,1,3
g1555,4,8,3,10,31,1,3
g1552,4,8,3,6,31,1,2
g21039,4,11,1,3,12,2,3
g2883,4,6,2,22,10,1,1
g1558,4,8,3,10,31,1,2
g1559,4,8,3,5,31,1,2
g2888,4,6,6,10,14,1,1
g1556,4,8,3,10,31,1,3
g1557,4,4,3,10,1,0,2
g21033,4,11,1,3,8,2,3
g21034,4,11,1,3,7,2,3
g21031,4,11,1,3,12,2,2
g21032,4,11,1,3,11,2,3
g21035,4,11,1,3,9,2,3
g1520,4,5,14,60,6,1,2
g2857,4,8,3,16,9,2,2
g1525,4,8,3,5,5,1,3
g1526,4,8,3,5,5,1,3
g1523,4,8,3,5,5,1,3
g1524,4,8,3,5,5,1,3
g1529,4,8,3,5,5,1,3
g1527,4,8,3,5,5,1,3
g1528,4,8,3,5,5,1,3
DFF_1003_n1,4,8,2,3,5,2,4
g8167,4,8,9,27,7,2,2
g1532,4,8,3,5,5,1,3
g1533,4,8,3,5,5,1,3
g1530,4,8,3,5,5,1,3
g1531,4,8,3,5,5,1,3
g1536,4,8,3,4,5,1,3
g1534,4,8,3,5,5,1,3
g1535,4,4,3,5,1,0,2
g1538,4,8,3,5,5,1,3
g1539,4,8,3,5,5,1,2
g8175,4,8,5,19,3,1,4
g1501,4,8,5,20,3,1,3
g1506,4,8,4,15,3,1,3
g1511,4,8,3,4,5,1,3
g1514,4,8,3,5,5,1,2
g1512,4,8,3,5,5,1,3
g1513,4,8,3,5,5,1,3
g1516,4,4,3,5,1,0,2
DFF_649_n1,4,8,2,3,6,2,4
Tj_OUT1234,4,8,1,4,14,0,0
g2934,4,4,2,6,1,1,1
g1603,4,8,3,7,8,1,3
g1600,4,8,3,9,12,1,4
g2938,4,4,4,8,1,1,1
g22299,3,8,1,2,15,1,4
g26659,4,10,1,3,11,1,4
g2935,4,4,4,8,1,1,1
g909,4,8,3,10,9,1,2
g26655,4,10,1,3,36,1,5
g906,4,8,3,8,13,1,2
g1609,4,4,3,8,1,0,2
DFF_1145_n1,4,8,1,1,6,2,4
g903,4,8,3,9,11,1,3
g900,4,8,3,9,8,1,3
g8249,4,8,5,21,2,1,3
test_si96,0,0,2,3,0,0,0
g2941,4,4,4,8,1,1,1
test_si97,0,0,1,2,0,0,0
test_si98,0,0,1,2,0,0,0
test_si99,0,0,1,5,0,0,0
g2944,4,4,4,8,1,1,1
g1612,4,8,3,8,8,1,3
g1618,4,8,3,8,13,1,3
g26667,4,10,1,2,36,1,5
g2947,4,4,4,8,1,1,1
g1615,4,8,3,8,11,1,2
g26669,4,10,1,3,14,1,4
g26664,4,10,1,3,14,1,5
g26666,3,6,2,8,12,0,4
g26665,4,10,1,3,12,1,4
g8251,4,8,3,11,3,1,3
g26660,3,6,2,8,16,0,4
g26661,4,10,1,3,36,1,4
n8003,4,8,1,2,3,2,4
n8004,4,8,2,2,7,2,4
n8005,4,8,2,3,7,2,4
n8006,4,8,2,3,7,2,4
n8007,4,8,2,3,7,2,4
n8008,4,8,2,3,7,2,4
n8009,4,8,2,3,14,1,2
g2912,4,6,4,8,42,1,1
g30705,4,8,1,3,13,2,3
n2702,2,4,8,24,18,0,0
g30706,4,8,1,3,7,1,3
n2701,2,7,1,1,12,0,5
g30707,4,8,1,3,15,1,3
n2704,3,10,12,40,15,0,0
g30708,4,8,1,3,9,1,3
n2703,2,9,1,3,15,0,3
g26675,4,10,1,3,3,1,5
g30709,4,8,1,3,11,1,3
g26677,3,6,2,8,16,0,4
n2700,3,7,2,2,13,0,0
g2917,4,6,4,8,20,1,1
g26676,4,10,1,3,11,1,5
g927,4,8,3,8,9,1,2
g26671,3,6,2,8,16,0,4
g26670,4,10,1,3,2,1,4
n2709,2,5,1,1,15,0,0
g26672,4,10,1,3,36,1,5
g30700,4,8,1,2,11,1,3
g30701,4,8,1,3,15,2,3
n2706,3,5,3,5,14,0,0
g30702,4,8,1,3,2,1,2
n2705,2,4,2,6,17,0,0
g921,4,8,3,7,10,1,3
g30703,4,8,1,3,11,2,3
n2708,6,15,4,7,12,3,5
g30704,4,8,1,3,11,1,3
n2707,2,8,1,3,13,0,3
g2920,4,6,5,4,37,1,1
g2924,4,7,2,21,10,1,1
g918,4,8,3,8,9,1,2
g915,4,8,3,10,12,1,3
g912,4,8,3,10,10,1,3
n8024,4,8,1,4,6,2,4
n8025,4,8,1,4,6,2,4
n8026,4,8,1,4,6,2,4
n8027,4,8,1,4,6,2,4
test_si63,0,0,1,2,0,0,0
test_si64,0,0,1,6,0,0,0
test_si65,0,0,1,2,0,0,0
DFF_653_n1,4,8,2,3,6,2,4
test_si66,0,0,1,3,0,0,0
test_si67,0,0,2,2,0,0,0
n8020,4,8,1,4,6,2,4
test_si68,0,0,1,3,0,0,0
g26616,4,12,1,3,10,2,4
n8021,4,8,1,4,2,2,2
test_si69,0,0,1,3,0,0,0
n2724,2,3,2,4,13,0,0
n2723,2,3,1,1,14,0,0
n2726,2,8,1,3,3,0,3
n2725,1,2,4,8,14,0,0
test_si70,0,0,2,3,0,0,0
DFF_134_n1,4,9,1,2,28,1,3
n2720,2,2,4,16,13,0,0
test_si71,0,0,2,6,0,0,0
test_si72,0,0,1,3,0,0,0
n2722,3,8,3,8,16,0,0
test_si73,0,0,1,3,0,0,0
n2721,2,8,1,3,13,0,5
g948,4,4,3,9,1,0,1
n2728,2,5,1,1,15,0,0
n2727,6,15,4,7,2,3,4
g942,4,8,3,9,13,1,2
n2729,2,3,2,4,9,0,0
g930,4,8,3,8,10,1,3
DFF_146_n1,4,5,1,3,18,1,1
n8017,4,8,1,2,13,1,1
n8018,4,8,2,3,3,2,4
n8019,4,8,1,4,6,2,4
test_si52,0,0,1,3,0,0,0
test_si53,0,0,1,3,0,0,0
test_si54,0,0,1,3,0,0,0
test_si55,0,0,1,3,0,0,0
test_si56,0,0,1,3,0,0,0
test_si57,0,0,1,3,0,0,0
g2900,4,6,3,6,24,1,1
test_si58,0,0,1,7,0,0,0
test_si59,0,0,1,4,0,0,0
n2713,5,13,3,3,18,1,2
n2712,5,13,3,3,19,1,1
g2903,4,7,3,7,23,1,2
n2715,2,8,1,3,13,0,3
g22263,3,8,1,4,20,1,4
n2714,6,18,7,12,10,4,6
test_si60,0,0,1,3,0,0,0
g2908,4,6,4,10,28,1,1
g22269,3,8,1,3,13,1,4
test_si61,0,0,1,3,0,0,0
n2711,5,10,3,3,19,0,0
test_si62,0,0,1,4,0,0,0
g939,4,8,3,9,11,1,3
g22267,3,8,1,3,22,1,4
n2710,2,3,2,4,13,0,0
g936,4,8,3,9,9,1,3
n2717,2,5,1,1,17,0,0
g933,4,8,3,8,12,1,3
n2716,2,4,3,9,17,0,0
n2719,2,7,1,1,13,0,5
n2718,3,7,2,2,16,0,0
g963,4,5,3,19,6,1,3
n8046,4,8,2,3,7,2,4
n8047,4,8,2,3,6,2,4
g960,4,8,3,10,12,1,3
test_si85,0,0,1,2,0,0,0
test_si86,0,0,1,6,0,0,0
test_si87,0,0,1,2,0,0,0
n2740,2,3,2,4,9,0,0
n8040,4,8,2,21,12,2,3
test_si88,0,0,1,3,0,0,0
test_si89,0,0,1,4,0,0,0
n8043,4,8,2,1,7,2,4
n8044,4,8,2,3,3,2,4
n8045,4,8,2,3,7,2,4
n2746,5,10,3,3,18,0,0
n2745,2,2,2,4,13,0,0
test_si90,0,0,1,3,0,0,0
n2748,2,4,1,3,11,0,0
test_si91,0,0,1,3,0,0,0
n2747,5,13,3,3,19,1,2
test_si92,0,0,1,3,0,0,0
n2742,2,8,1,3,12,0,4
test_si93,0,0,2,8,0,0,0
n2741,1,2,4,8,10,0,0
test_si94,0,0,1,3,0,0,0
n2744,2,5,1,1,14,0,0
test_si95,0,0,1,3,0,0,0
DFF_1133_n1,4,8,1,3,12,1,2
n2743,6,18,4,7,11,4,6
g969,4,8,4,4,5,2,4
g967,4,8,4,6,5,2,4
n2749,2,8,2,3,9,0,3
g951,4,8,3,9,13,1,1
g6485,1,4,9,32,6,1,1
test_si74,0,0,2,25,0,0,0
test_si75,0,0,1,3,0,0,0
test_si76,0,0,1,3,0,0,0
test_si77,0,0,1,3,0,0,0
test_si78,0,0,1,3,0,0,0
test_si79,0,0,1,4,0,0,0
n2735,2,8,1,2,13,0,5
n2734,2,8,2,3,13,0,3
n2737,2,8,1,3,13,0,5
test_si80,0,0,1,4,0,0,0
n2736,3,7,3,4,14,0,0
test_si81,0,0,1,3,0,0,0
n2731,5,13,3,3,18,1,2
test_si82,0,0,1,3,0,0,0
n2730,5,10,3,3,19,0,0
test_si83,0,0,1,4,0,0,0
n2733,2,4,1,3,15,0,0
test_si84,0,0,2,2,0,0,0
n2732,5,13,3,3,19,1,2
g22280,3,8,1,4,22,1,3
g957,4,8,3,9,10,1,4
g22284,3,8,1,3,15,1,4
n2739,2,3,1,1,10,0,0
n2738,3,8,3,8,16,0,0
g954,4,8,3,9,9,1,3
test_si27,0,0,1,3,0,0,0
g2096,4,8,3,6,11,1,3
test_si28,0,0,1,2,0,0,0
g2097,4,8,3,6,9,1,3
test_si29,0,0,2,8,0,0,0
g2094,4,8,3,6,9,1,2
g2095,4,8,3,6,10,1,3
g2098,4,8,3,6,10,1,3
g2099,4,8,3,6,11,1,3
n2760,2,5,1,1,15,0,0
n8060,4,8,1,4,6,2,4
test_si20,0,0,1,4,0,0,0
n8061,4,8,1,4,6,2,4
test_si21,0,0,1,2,0,0,0
n2762,5,10,3,3,19,0,0
n8062,4,8,1,4,2,2,2
test_si22,0,0,1,2,0,0,0
n2761,2,2,2,4,15,0,0
test_si23,0,0,1,2,0,0,0
test_si24,0,0,2,14,0,0,0
n8065,4,8,1,4,6,2,4
test_si25,0,0,1,3,0,0,0
n8066,4,8,1,4,5,2,4
test_si26,0,0,1,3,0,0,0
n2768,3,8,3,8,16,0,0
n2767,2,8,1,3,13,0,5
n2769,2,3,1,1,16,0,0
n2764,2,8,2,3,12,0,3
n2763,2,9,1,3,12,0,5
n2766,3,7,3,4,14,0,0
n2765,2,8,1,2,3,0,3
g24072,4,10,2,4,4,2,3
g986,4,10,2,6,11,1,5
test_si16,0,0,1,4,0,0,0
n8057,4,8,2,3,11,2,4
test_si17,0,0,1,4,0,0,0
g973,4,8,4,4,5,2,4
n8058,4,8,1,4,6,2,4
test_si18,0,0,1,3,0,0,0
n8059,4,8,1,4,6,2,4
test_si19,0,0,1,3,0,0,0
g971,4,4,4,6,1,1,2
test_si10,0,0,2,2,0,0,0
n2751,3,7,3,4,10,0,0
test_si11,0,0,2,11,0,0,0
n2750,2,8,1,2,13,0,4
test_si12,0,0,1,3,0,0,0
test_si13,0,0,1,3,0,0,0
test_si14,0,0,1,3,0,0,0
n8055,4,8,1,1,15,1,1
test_si15,0,0,1,3,0,0,0
n8056,4,10,1,4,13,1,5
n2757,2,4,5,9,12,0,0
n2756,2,2,2,4,13,0,0
n2759,6,15,4,7,12,3,5
n2758,2,8,1,3,13,0,3
n2753,3,9,3,8,15,0,0
n2752,2,8,1,3,12,0,4
n2755,2,4,1,1,14,0,0
n2754,2,2,9,24,11,0,0
g977,4,8,4,10,2,2,3
DFF_1612_n1,4,8,1,2,2,2,2
g24083,4,10,2,2,13,2,3
g975,4,8,4,4,5,2,4
test_si49,0,0,2,21,0,0,0
g2072,4,2,2,4,13,0,0
g2078,4,8,3,7,11,1,3
g2079,4,8,3,7,9,1,2
test_si41,0,0,1,4,0,0,0
n2782,2,2,1,1,11,0,0
n8082,4,8,2,4,16,1,1
test_si42,0,0,1,2,0,0,0
n2781,2,4,1,1,14,0,0
n8083,4,5,2,4,11,1,1
test_si43,0,0,1,2,0,0,0
n2784,3,5,1,1,12,0,1
n8084,4,1,1,3,4,0,0
test_si44,0,0,1,2,0,0,0
n2783,3,13,1,1,13,0,6
test_si45,0,0,1,3,0,0,0
n8086,4,8,1,1,25,1,1
test_si46,0,0,1,2,0,0,0
test_so100,0,0,0,0,0,0,0
n8087,4,8,1,3,17,1,1
test_si47,0,0,1,3,0,0,0
n2780,3,5,1,1,34,0,0
n8088,4,9,2,9,28,1,3
test_si48,0,0,1,3,0,0,0
n8089,4,9,1,4,24,1,3
g27129,3,5,1,4,11,0,2
n2789,2,5,3,5,32,1,1
n2786,3,7,2,2,15,0,2
n2785,4,13,1,1,16,0,7
n8090,4,7,2,2,17,1,2
test_si50,0,0,1,3,0,0,0
n2788,2,3,1,1,35,0,0
test_si51,0,0,1,3,0,0,0
n2787,6,24,6,13,9,6,6
g27123,3,6,1,4,39,0,4
g2081,4,8,3,6,11,1,3
g24092,4,10,2,4,7,2,3
g2082,4,8,3,6,9,1,3
g27120,3,5,1,3,40,0,2
g2080,4,8,3,7,10,1,3
test_si38,0,0,1,4,0,0,0
g996,4,8,6,16,30,2,3
g2085,4,8,3,6,9,1,3
n8079,4,8,2,4,30,1,1
test_si39,0,0,1,3,0,0,0
g2086,4,8,3,6,10,1,3
g2083,4,8,3,6,10,1,3
g2084,4,8,3,6,11,1,3
g992,4,7,4,5,15,1,3
g2089,4,8,3,6,10,1,3
g2087,4,8,3,6,11,1,3
g6442,4,8,5,19,3,1,4
g2088,4,8,3,6,9,1,3
test_si30,0,0,1,3,0,0,0
n2771,1,2,4,8,15,0,0
test_si31,0,0,1,3,0,0,0
n2770,2,2,2,4,15,0,0
test_si32,0,0,1,3,0,0,0
n2773,2,7,2,3,15,0,3
test_si33,0,0,1,3,0,0,0
n2772,2,4,1,3,17,0,0
test_si34,0,0,1,3,0,0,0
g6447,4,5,3,33,8,1,2
test_si35,0,0,1,3,0,0,0
n8076,4,8,2,5,25,1,1
test_si36,0,0,1,3,0,0,0
n8077,4,8,2,3,10,1,1
test_si37,0,0,1,4,0,0,0
n8078,4,8,2,3,17,1,1
n2779,4,8,1,1,35,0,0
n2778,6,24,7,16,9,6,6
n2775,3,7,3,4,16,0,0
n2774,2,7,1,2,13,0,5
n2777,2,10,4,11,14,0,6
n8080,4,8,1,2,25,1,1
test_si40,0,0,1,3,0,0,0
n8081,4,8,2,2,10,1,1
g999,4,8,3,7,9,1,2
g2093,4,8,3,6,11,1,3
g2090,4,4,3,7,1,0,2
g27131,3,5,1,4,5,0,2
g2091,4,8,3,6,9,1,3
g2052,4,7,4,12,17,1,1
n4500,2,8,1,3,12,2,2
g2059,4,7,5,11,17,1,1
n4507,2,4,2,16,14,0,0
n4508,2,2,4,9,12,0,0
n4505,2,8,1,3,9,2,2
n4506,4,5,14,49,10,1,2
n4503,2,8,1,3,12,2,2
n4504,2,5,1,3,13,1,1
n4501,2,5,1,3,2,1,0
n4502,2,8,1,3,10,2,2
n4509,4,5,14,49,10,1,2
n2793,3,4,1,1,33,0,1
n2792,2,2,1,1,15,0,0
n2795,2,6,3,6,32,1,1
n2794,2,5,2,4,32,1,1
n8098,4,8,2,6,3,2,2
n2791,2,10,6,8,11,1,5
n8099,4,2,1,5,1,0,1
n2790,2,6,3,3,34,0,0
n2797,2,4,3,3,10,0,0
n2796,2,4,3,3,14,0,0
n2799,2,4,3,3,15,0,0
n2798,2,4,3,3,13,0,0
DFF_1450_n1,4,7,1,1,7,1,4
g16437,4,7,3,9,8,1,3
g2033,4,6,4,10,13,1,1
n4521,1,2,2,2,39,0,2
g2039,4,8,3,10,9,1,4
n4522,1,2,2,2,4,0,2
n4520,4,5,14,49,6,1,3
n4529,1,2,3,5,13,0,0
n4527,1,2,2,2,10,0,2
n4528,1,2,2,2,39,0,2
n4525,4,5,14,49,4,1,2
n4526,1,2,2,2,33,0,2
n4523,1,2,2,2,10,0,2
g24059,4,10,2,4,18,2,3
n4524,4,5,14,49,8,1,2
g2040,4,6,3,9,13,1,1
g2046,4,6,4,10,13,1,1
n4510,2,2,4,9,8,0,0
n4511,4,5,14,49,6,1,2
n4518,4,5,14,49,2,1,2
n4519,2,4,2,16,9,0,0
n4516,4,5,14,49,6,1,3
n4517,2,4,2,16,13,0,0
n4514,4,5,1,14,8,1,2
n4515,4,5,1,15,8,1,2
n4512,4,5,1,14,8,1,2
g28425,4,10,2,4,2,2,2
n4513,1,1,2,4,15,0,0
g28420,4,10,2,4,13,2,3
g28421,4,10,2,2,9,2,3
g105,4,8,3,11,4,2,2
g1040,4,4,2,7,1,1,2
g1041,4,8,4,11,30,1,3
g101,4,8,3,11,4,2,2
g1044,4,8,2,4,31,2,2
g1045,4,8,4,10,30,1,2
g2374,4,10,2,5,4,1,5
g1048,4,8,4,9,30,1,2
n2243,3,10,1,1,2,2,1
n3575,2,2,2,6,8,0,0
n3576,2,7,1,3,5,0,6
n2245,5,17,1,1,4,1,6
n3573,2,4,5,8,27,0,1
n7930,4,8,2,2,2,2,0
n2244,2,8,2,5,5,0,0
n3574,2,2,2,4,7,0,0
n3571,3,8,1,3,8,0,6
n3572,2,7,2,4,7,0,6
n2241,3,5,3,10,1,1,2
n2240,6,24,2,5,3,6,7
n3570,3,3,2,6,8,0,0
n7938,4,4,1,4,5,1,2
n7937,4,8,2,3,13,2,4
n2247,2,3,1,2,13,0,0
n3579,2,3,1,3,11,0,0
n7936,4,8,1,2,14,1,1
n2246,6,24,3,5,2,6,6
n2249,6,24,3,4,3,6,7
n3577,6,24,4,8,5,6,6
n2248,2,7,1,2,4,0,6
n3578,3,8,3,3,9,0,0
DFF_1357_n1,4,8,2,3,5,2,4
g109,4,8,3,9,4,2,2
g1051,4,8,2,9,32,2,4
g1052,4,8,2,4,31,2,3
g2380,4,7,4,5,6,1,3
g1055,4,8,2,9,32,2,4
g1056,4,8,4,10,30,1,2
g2387,4,4,3,7,1,0,1
g1053,4,8,2,9,32,2,4
g1054,4,8,2,4,31,2,3
g1059,4,8,2,4,31,2,3
n2232,5,12,1,1,4,1,2
n3564,4,14,2,6,10,0,12
n7921,4,8,2,2,6,2,4
n2231,2,4,2,2,14,0,1
n3565,3,3,1,3,11,0,0
n7920,4,8,1,1,6,2,4
g2388,4,8,3,7,11,1,1
n2234,5,11,1,1,4,1,2
n3562,2,3,1,3,12,0,0
g2389,4,8,3,7,13,1,2
n2233,6,24,2,5,3,6,6
n3563,4,19,1,3,10,0,18
n3560,4,6,1,3,9,0,0
n3561,2,2,1,1,9,0,0
n2230,2,9,2,4,13,1,6
n7929,4,7,1,4,4,1,4
g20682,2,3,2,8,12,0,1
n2239,5,12,1,1,4,1,2
n7926,4,8,1,3,13,1,2
n2236,2,7,1,2,4,0,6
n3568,4,13,3,3,6,0,0
n7925,4,8,2,3,3,2,4
n2235,2,3,1,2,13,0,0
n3569,3,5,3,15,26,0,0
n7924,4,8,2,3,6,2,4
n2238,6,24,2,4,3,6,7
n3566,6,24,3,5,9,6,6
n7923,4,8,2,3,6,2,4
n2237,2,2,3,4,7,0,0
n3567,6,24,3,7,9,6,6
n7922,4,8,2,3,6,2,4
g2390,4,8,3,11,9,1,2
n3590,4,8,3,3,13,0,0
g125,4,8,2,6,3,2,2
DFF_1496_n1,4,8,1,1,6,2,4
g121,4,8,3,11,4,2,2
g2351,4,5,4,32,6,1,3
g2357,4,8,4,6,4,2,3
n2265,5,12,2,2,8,0,7
n3597,2,2,1,1,8,0,0
n2264,3,11,1,1,9,0,0
n3598,2,3,1,3,8,0,0
g1024,4,8,6,39,7,2,4
g2355,4,8,4,6,4,2,3
n2267,4,7,2,2,4,0,0
n3595,2,2,1,3,5,0,0
n3596,4,6,1,3,8,0,0
n2261,4,7,2,2,4,0,0
n3593,3,8,1,3,12,0,6
g6712,1,4,15,39,9,1,1
n2260,4,7,2,2,4,0,0
n3594,2,7,2,4,11,0,5
g2359,4,8,4,6,4,2,3
n2263,3,11,1,1,5,0,0
n3591,2,4,5,8,27,0,1
g1029,4,8,2,4,31,2,2
n2262,4,10,1,1,6,2,2
n3592,3,3,2,6,12,0,0
n2269,4,7,2,2,4,0,0
n2268,5,12,2,2,8,0,7
n3599,4,19,1,3,6,0,18
g129,4,8,3,5,34,1,3
g1030,4,8,4,11,30,1,2
g2361,4,8,4,4,4,2,3
g113,4,8,4,13,4,2,2
g1033,4,8,4,10,30,1,2
g2365,4,8,4,10,12,2,2
g1037,4,8,2,4,31,2,3
n2254,3,18,1,1,3,0,18
n3586,2,5,5,8,7,0,1
n7943,4,8,1,4,5,2,4
g1038,4,8,2,6,32,2,4
n2253,6,24,2,4,3,6,6
n3587,2,2,2,4,10,0,0
n7942,4,8,1,4,5,2,4
n2256,3,12,2,8,13,3,4
n3584,2,4,5,8,27,0,1
n7941,4,8,1,4,5,2,4
g1036,4,8,2,7,32,2,4
n2255,6,24,1,1,3,6,7
n3585,4,13,3,3,12,0,0
n7940,4,8,1,2,5,2,4
n2250,4,6,1,2,4,0,0
n3582,3,3,1,3,10,0,0
n3583,4,12,3,3,6,0,0
n2252,3,3,1,1,5,0,0
n3580,3,8,1,3,9,0,6
n2251,4,21,1,2,6,0,18
n3581,3,3,2,6,7,0,0
n2258,2,5,1,1,13,0,2
n2257,2,6,1,1,6,0,0
n7946,4,8,1,4,2,2,2
n3588,2,7,1,3,5,0,6
n7945,4,8,1,4,5,2,4
n2259,2,8,1,1,5,0,0
n3589,3,8,3,3,11,0,0
n7944,4,8,1,4,5,2,4
DFF_16_n1,4,2,1,2,3,0,1
g117,4,8,3,10,4,2,2
g149,4,8,3,5,34,1,2
g148,4,4,3,5,1,0,2
g147,4,8,3,5,34,1,3
g27270,4,11,1,4,32,1,1
n2281,6,15,1,10,8,3,6
g146,4,8,3,4,34,1,3
n2280,6,24,2,4,7,6,8
g145,4,8,3,5,34,1,3
g1000,4,8,3,7,11,1,2
g1001,4,8,3,7,13,1,2
g143,4,8,3,5,34,1,3
g142,4,8,3,5,34,1,3
g2330,4,4,3,9,1,0,3
g141,4,8,3,5,34,1,3
g1004,4,8,3,11,13,1,3
n2287,2,2,5,8,10,0,0
g1005,4,8,3,10,9,1,3
g2336,4,8,3,9,11,1,2
n2286,6,15,1,10,8,3,6
g1002,4,8,3,11,9,1,3
g2333,4,8,3,9,8,1,3
n2289,2,4,5,12,12,0,2
g1003,4,8,3,11,11,1,3
n2288,2,7,6,15,2,1,3
g1008,4,8,3,6,34,1,2
g2339,4,8,3,9,12,1,3
g21969,3,6,2,8,12,0,4
n2283,2,4,2,2,13,0,1
g1009,4,4,3,6,1,0,1
n2282,2,2,5,7,10,0,0
n7971,4,1,1,4,5,0,0
g1006,4,8,3,9,11,1,3
n2285,6,24,3,5,7,6,7
n2284,5,12,1,1,4,1,2
g27269,4,10,1,3,16,1,1
g27268,4,11,1,3,12,1,1
n7979,4,8,2,3,13,2,4
n7978,4,8,1,2,10,1,1
g27265,4,10,1,4,32,1,1
g27264,4,11,1,4,32,1,1
g27267,4,11,1,4,32,1,1
g27266,4,11,1,4,32,1,1
g27261,4,11,1,3,12,1,1
g27260,4,11,1,4,32,1,1
g27263,4,10,1,4,32,1,1
g27262,4,11,1,4,32,1,1
g138,4,5,14,61,6,1,1
g27281,4,11,1,3,3,1,1
n2270,4,7,2,2,4,0,0
g27280,4,10,1,2,12,1,1
g134,4,8,3,5,34,1,3
g1011,4,8,2,10,32,2,4
g2342,4,8,3,9,9,1,3
g133,4,8,3,5,34,1,3
g132,4,8,3,5,34,1,3
g131,4,8,3,5,34,1,3
g1010,4,8,3,6,34,1,1
g130,4,8,3,5,34,1,3
n2276,5,11,1,1,4,1,2
n7965,4,8,2,3,6,2,4
n2275,2,5,6,6,2,0,1
n7964,4,8,2,3,6,2,4
g21974,3,6,2,8,16,0,4
DFF_1562_n1,4,6,1,1,2,1,2
